RealEstate,0.05566246062016081,0.05699851620422163
Airfoil-Self-Noise,0.06016316983943174,0.05526440918088312
ConcreteCompressiveStrength,0.061759236057904766,0.06177868591066986
529_pollen,0.06369843025433519,0.06442508438817818
503_wind,0.07221463889580168,0.07145447426011003
654_fri_c0_500_10,0.08460656515210481,0.0787033651764228
WineQuality,0.12054781891646113,0.12364744641725897
ParkinsonsTelemonitoring,0.09840066904172548,0.1015459201360202
AuctionVerification,0.07504198451378018,0.06875275426999747
225_puma8NH,0.1376582654865444,0.13676682773251644
225_puma8NH,0.1376582654865444,0.13676682773251644
537_houses,0.1073311940550308,0.10634722386211103
623_fri_c4_1000_10,0.041810952434323555,0.0400387745308771
547_no2,0.09940904165710047,0.10877049063140078
666_rmftsa_ladata,0.06919655629224214,0.0644206363917326
294_satellite_image,0.11895278024638736,0.1117112548567151
562_cpu_small,0.029797773833746252,0.029524896526141844
197_cpu_act,0.024913338191253215,0.024354512699281013
574_house_16H,0.06660032931748083,0.06615022092104705
218_house_8L,0.0575003013134092,0.05569589554647751
227_cpu_small,0.029797773833746252,0.029524896526141844
573_cpu_act,0.024913338191253215,0.024354512699281013
564_fried,0.03223619112472339,0.03187225045650423
609_fri_c0_1000_5,0.050854011779802255,0.04202537593525301
BostonHousePrice,0.07125650767599546,0.07312133576147607
HousePrice,0.013231983368711316,0.012787968179630172
595_fri_c0_1000_10,0.05228728716408205,0.05991816703092639
